company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_calculated,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,capital_allocation_pattern
ABB,Dec 2012,8.771929824561402,12.220205686630369,22.411128284389488,31.221020092735703,0.0,,1.822491730981257,42.0,0.696551724137931,0.5841584158415841,0.2896551724137931,Healthy Growth
ABB,Mar 2014,8.699472759226714,11.731107205623902,25.12690355329949,33.88324873096447,0.0,,1.9982440737489024,11.0,0.7828282828282829,0.9290322580645162,0.05555555555555555,Healthy Growth
ABB,Mar 2014,8.699472759226714,11.731107205623902,25.12690355329949,33.88324873096447,0.0,,1.9982440737489024,0.0,0.0,,0.0,No Operations
ABB,Mar 2015,10.004368719965049,13.630406290956751,24.439701173959445,33.29775880469584,0.0,,1.665938864628821,28.0,0.9388646288209607,0.8697674418604651,0.1222707423580786,Healthy Growth
ABB,Mar 2015,10.004368719965049,13.630406290956751,24.439701173959445,33.29775880469584,0.0,,1.665938864628821,-1899.0,-0.15283842794759825,-53.25714285714286,-8.292576419213974,Cash Burn
ABB,Mar 2016,9.755164498852334,13.963274674827849,21.338912133891213,30.543933054393307,0.0,121.66666666666667,1.6175742574257426,172.0,0.9764705882352941,0.3092369477911647,0.6745098039215687,Healthy Growth
ABB,Mar 2016,9.755164498852334,13.963274674827849,21.338912133891213,30.543933054393307,0.0,121.66666666666667,1.6175742574257426,728.0,6.0549019607843135,0.5284974093264249,2.854901960784314,Healthy Growth
ABB,Mar 2017,9.541853255253187,13.709955218739237,19.971160778658977,28.69502523431867,0.0,199.0,1.40513068731849,152.0,1.108303249097473,0.504885993485342,0.5487364620938628,Healthy Growth
ABB,Mar 2017,9.541853255253187,13.709955218739237,19.971160778658977,28.69502523431867,0.0,199.0,1.40513068731849,459.0,7.902527075812275,0.7903152124257652,1.6570397111913358,Healthy Growth
ABB,Mar 2018,12.15888417222559,15.918738629472406,23.685764914353218,31.010041346721795,0.0,131.25,1.365066225165563,-62.0,0.38154613466334164,1.4052287581699345,-0.1546134663341646,Aggressive Expansion
ABB,Mar 2018,12.15888417222559,15.918738629472406,23.685764914353218,31.010041346721795,0.0,131.25,1.365066225165563,-994.0,5.4812967581047385,1.4522292993630572,-2.478802992518703,Aggressive Expansion
ABB,Mar 2019,12.231584669747214,16.444686055993476,22.410358565737052,30.12948207171315,0.0,302.5,1.2509350561033663,242.0,1.1088888888888888,0.5150300601202404,0.5377777777777778,Healthy Growth
