company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_calculated,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,capital_allocation_pattern
DIVISLAB,Mar 2022,33.035714285714285,43.359375,25.2387448840382,33.1145584725537,0.00034106412005457026,1942.5,0.6706586826347305,-283.0,0.6459459459459459,1.1480125523012552,-0.0956081081081081,Aggressive Expansion
DIVISLAB,Mar 2023,23.483970645036695,30.513711857860176,14.286833241951907,18.557669720460417,0.0003133077465340331,1185.0,0.5384402079722703,-248.0,1.3481359649122806,1.1008540056933713,-0.13596491228070176,Aggressive Expansion
DIVISLAB,Mar 2024,20.395156150414277,28.170809432759718,11.78984599513669,16.281125681449833,0.0002210596124088129,552.5,0.5074385510996119,992.0,0.788125,0.21332275971451228,0.62,Healthy Growth
DMART,Mar 2018,5.361537949843678,9.000199560965875,17.262797172842152,26.487862176977288,0.09402441636324695,22.55,2.6616501416430594,266.0,0.9057071960297767,0.6356164383561644,0.33002481389578164,Healthy Growth
DMART,Mar 2019,4.508872781804548,8.162959260184955,16.144621442634687,25.974232543343405,0.12529085376767496,34.744680851063826,2.8554096488723952,-151.0,0.8946784922394678,1.1871127633209417,-0.1674057649667406,Aggressive Expansion
DMART,Mar 2020,5.231202251708886,8.556493767591476,11.74187725631769,18.645404363445195,0.030054151624548737,30.840579710144926,2.0594567737661476,-3377.0,0.9838585703305149,3.63828125,-2.595695618754804,Aggressive Expansion
DMART,Mar 2021,4.5520440707451435,7.227767883030278,9.020026263952726,13.874532877474754,0.032255416940249505,41.54761904761905,1.7680703039179788,265.0,1.2511373976342128,0.8072727272727273,0.2411282984531392,Healthy Growth
DMART,Mar 2022,4.8166322314049586,8.077221074380166,10.908027489399034,17.465968586387433,0.04730223716917678,46.333333333333336,2.0021976601383233,83.0,0.9195710455764075,0.9395043731778425,0.05563002680965148,Healthy Growth
DMART,Mar 2023,5.550887021475257,8.494397759103641,14.790396815524318,21.763052449016207,0.039992536385122526,54.3134328358209,2.3661971830985915,317.0,1.1059714045416316,0.879467680608365,0.13330529857022708,Healthy Growth
DMART,Mar 2024,4.993207190533383,8.084427730414067,13.56294790886726,21.28564022809746,0.031661140228901485,70.79310344827586,2.398875873795579,278.0,1.082807570977918,0.898761835396941,0.10962145110410094,Healthy Growth
