company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_calculated,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,capital_allocation_pattern
APOLLOHOSP,Mar 2022,7.556434563186251,14.928732183045762,19.704783923172684,22.587968217934165,0.723457229237062,5.775725593667546,1.1057235502601614,949.0,1.5306859205776173,0.4404481132075472,0.8564981949458483,Healthy Growth
APOLLOHOSP,Mar 2023,5.080664579821816,12.430772935227546,13.617295901903839,19.610636277302945,0.6989351403678606,5.41994750656168,1.152330743618202,520.0,1.6315165876777251,0.6223674655047204,0.6161137440758294,Healthy Growth
APOLLOHOSP,Mar 2024,4.905818773282963,12.56099480560365,13.480392156862745,19.51259271334257,0.7688869665513264,5.33184855233853,1.1383944570541153,383.0,2.053475935828877,0.8005208333333333,0.40962566844919784,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2020,13.725199148978279,20.568007520657066,27.38400789733465,36.9576813655761,0.11036525172754195,40.754901960784316,1.2523856735654977,2520.0,1.0951694304253785,0.17050691244239632,0.9084354722422494,Healthy Growth
ASIANPAINT,Mar 2020,13.725199148978279,20.568007520657066,27.38400789733465,36.9576813655761,0.11036525172754195,40.754901960784316,1.2523856735654977,2520.0,1.0951694304253785,0.17050691244239632,0.9084354722422494,Healthy Growth
ASIANPAINT,Mar 2020,13.725199148978279,20.568007520657066,27.38400789733465,36.9576813655761,0.11036525172754195,40.754901960784316,1.2523856735654977,2520.0,1.0951694304253785,0.17050691244239632,0.9084354722422494,Healthy Growth
ASIANPAINT,Mar 2020,13.725199148978279,20.568007520657066,27.38400789733465,36.9576813655761,0.11036525172754195,40.754901960784316,1.2523856735654977,2520.0,1.0951694304253785,0.17050691244239632,0.9084354722422494,Healthy Growth
ASIANPAINT,Mar 2021,14.769953484087875,22.36448210749321,25.042948617835393,34.93776530685661,0.0853506168983289,52.78260869565217,1.0667157946450503,3142.0,1.1484253196133458,0.14689112136844965,0.9797318366074212,Healthy Growth
ASIANPAINT,Mar 2021,14.769953484087875,22.36448210749321,25.042948617835393,34.93776530685661,0.0853506168983289,52.78260869565217,1.0667157946450503,3142.0,1.1484253196133458,0.14689112136844965,0.9797318366074212,Healthy Growth
ASIANPAINT,Mar 2021,14.769953484087875,22.36448210749321,25.042948617835393,34.93776530685661,0.0853506168983289,52.78260869565217,1.0667157946450503,3142.0,1.1484253196133458,0.14689112136844965,0.9797318366074212,Healthy Growth
